AFFYMETRIX_3PRIME_IVT_ID	Name	Species
217367_s_at	zinc fingers and homeoboxes 3(ZHX3)	Homo sapiens
212545_s_at	zinc fingers and homeoboxes 3(ZHX3)	Homo sapiens
230932_at	ring finger protein 130(RNF130)	Homo sapiens
222058_at	ring finger protein 130(RNF130)	Homo sapiens
1559537_at	ring finger protein 130(RNF130)	Homo sapiens
236292_at	ring finger protein 130(RNF130)	Homo sapiens
232192_at	ring finger protein 130(RNF130)	Homo sapiens
217865_at	ring finger protein 130(RNF130)	Homo sapiens
1563975_at	ring finger protein 130(RNF130)	Homo sapiens
212573_at	endonuclease domain containing 1(ENDOD1)	Homo sapiens
212570_at	endonuclease domain containing 1(ENDOD1)	Homo sapiens
229211_at	dual specificity phosphatase 28(DUSP28)	Homo sapiens
210593_at	zinc finger SWIM-type containing 8(ZSWIM8)	Homo sapiens
212359_s_at	zinc finger SWIM-type containing 8(ZSWIM8)	Homo sapiens
216345_at	zinc finger SWIM-type containing 8(ZSWIM8)	Homo sapiens
220365_at	allantoicase(ALLC)	Homo sapiens
1558601_at	tumor suppressor candidate 7(TUSC7)	Homo sapiens
1558602_a_at	tumor suppressor candidate 7(TUSC7)	Homo sapiens
208979_at	nuclear receptor coactivator 6(NCOA6)	Homo sapiens
1568874_at	nuclear receptor coactivator 6(NCOA6)	Homo sapiens
242587_at	solute carrier family 9 member A9(SLC9A9)	Homo sapiens
227791_at	solute carrier family 9 member A9(SLC9A9)	Homo sapiens
229566_at	WAP four-disulfide core domain 21, pseudogene(WFDC21P)	Homo sapiens
203292_s_at	VPS11 core subunit of CORVET and HOPS complexes(VPS11)	Homo sapiens
225622_at	phosphoprotein membrane anchor with glycosphingolipid microdomains 1(PAG1)	Homo sapiens
225626_at	phosphoprotein membrane anchor with glycosphingolipid microdomains 1(PAG1)	Homo sapiens
227354_at	phosphoprotein membrane anchor with glycosphingolipid microdomains 1(PAG1)	Homo sapiens
1560514_at	long intergenic non-protein coding RNA 636(LINC00636)	Homo sapiens
1562818_at	nicotinamide nucleotide adenylyltransferase 2(NMNAT2)	Homo sapiens
1556029_s_at	nicotinamide nucleotide adenylyltransferase 2(NMNAT2)	Homo sapiens
1552712_a_at	nicotinamide nucleotide adenylyltransferase 2(NMNAT2)	Homo sapiens
209755_at	nicotinamide nucleotide adenylyltransferase 2(NMNAT2)	Homo sapiens
223619_x_at	peroxisomal trans-2-enoyl-CoA reductase(PECR)	Homo sapiens
221142_s_at	peroxisomal trans-2-enoyl-CoA reductase(PECR)	Homo sapiens
204577_s_at	clusterin associated protein 1(CLUAP1)	Homo sapiens
204576_s_at	clusterin associated protein 1(CLUAP1)	Homo sapiens
235080_at	clusterin associated protein 1(CLUAP1)	Homo sapiens
217908_s_at	DDB1 and CUL4 associated factor 6(DCAF6)	Homo sapiens
241209_at	DDB1 and CUL4 associated factor 6(DCAF6)	Homo sapiens
232349_x_at	DDB1 and CUL4 associated factor 6(DCAF6)	Homo sapiens
212618_at	zinc finger protein 609(ZNF609)	Homo sapiens
212620_at	zinc finger protein 609(ZNF609)	Homo sapiens
212617_at	zinc finger protein 609(ZNF609)	Homo sapiens
237314_at	enkurin, TRPC channel interacting protein(ENKUR)	Homo sapiens
206431_x_at	TBC1 domain family member 9B(TBC1D9B)	Homo sapiens
212052_s_at	TBC1 domain family member 9B(TBC1D9B)	Homo sapiens
212054_x_at	TBC1 domain family member 9B(TBC1D9B)	Homo sapiens
215994_x_at	TBC1 domain family member 9B(TBC1D9B)	Homo sapiens
223209_s_at	selenoprotein S(SELENOS)	Homo sapiens
214190_x_at	golgi associated, gamma adaptin ear containing, ARF binding protein 2(GGA2)	Homo sapiens
208914_at	golgi associated, gamma adaptin ear containing, ARF binding protein 2(GGA2)	Homo sapiens
210658_s_at	golgi associated, gamma adaptin ear containing, ARF binding protein 2(GGA2)	Homo sapiens
213772_s_at	golgi associated, gamma adaptin ear containing, ARF binding protein 2(GGA2)	Homo sapiens
208913_at	golgi associated, gamma adaptin ear containing, ARF binding protein 2(GGA2)	Homo sapiens
214189_s_at	golgi associated, gamma adaptin ear containing, ARF binding protein 2(GGA2)	Homo sapiens
214233_at	golgi associated, gamma adaptin ear containing, ARF binding protein 2(GGA2)	Homo sapiens
208915_s_at	golgi associated, gamma adaptin ear containing, ARF binding protein 2(GGA2)	Homo sapiens
218147_s_at	glycosyltransferase 8 domain containing 1(GLT8D1)	Homo sapiens
218146_at	glycosyltransferase 8 domain containing 1(GLT8D1)	Homo sapiens
221935_s_at	EGF domain specific O-linked N-acetylglucosamine transferase(EOGT)	Homo sapiens
212267_at	WAPL cohesin release factor(WAPL)	Homo sapiens
212264_s_at	WAPL cohesin release factor(WAPL)	Homo sapiens
217218_at	WAPL cohesin release factor(WAPL)	Homo sapiens
1554441_a_at	WAPL cohesin release factor(WAPL)	Homo sapiens
228775_at	ER membrane protein complex subunit 3(EMC3)	Homo sapiens
215250_at	ER membrane protein complex subunit 3(EMC3)	Homo sapiens
217882_at	ER membrane protein complex subunit 3(EMC3)	Homo sapiens
201965_s_at	senataxin(SETX)	Homo sapiens
232229_at	senataxin(SETX)	Homo sapiens
201964_at	senataxin(SETX)	Homo sapiens
243910_x_at	cullin associated and neddylation dissociated 1(CAND1)	Homo sapiens
208839_s_at	cullin associated and neddylation dissociated 1(CAND1)	Homo sapiens
235224_s_at	cullin associated and neddylation dissociated 1(CAND1)	Homo sapiens
1556318_s_at	cullin associated and neddylation dissociated 1(CAND1)	Homo sapiens
208838_at	cullin associated and neddylation dissociated 1(CAND1)	Homo sapiens
239771_at	cullin associated and neddylation dissociated 1(CAND1)	Homo sapiens
207483_s_at	cullin associated and neddylation dissociated 1(CAND1)	Homo sapiens
244129_at	uncharacterized LOC105372766(LOC105372766)	Homo sapiens
212396_s_at	ER membrane protein complex subunit 1(EMC1)	Homo sapiens
212394_at	ER membrane protein complex subunit 1(EMC1)	Homo sapiens
215991_s_at	ER membrane protein complex subunit 1(EMC1)	Homo sapiens
1556186_s_at	ER membrane protein complex subunit 1(EMC1)	Homo sapiens
212395_s_at	ER membrane protein complex subunit 1(EMC1)	Homo sapiens
219192_at	ubiquitin associated protein 2(UBAP2)	Homo sapiens
221839_s_at	ubiquitin associated protein 2(UBAP2)	Homo sapiens
234404_at	cullin associated and neddylation dissociated 2 (putative)(CAND2)	Homo sapiens
213547_at	cullin associated and neddylation dissociated 2 (putative)(CAND2)	Homo sapiens
213153_at	SET domain containing 1B, histone lysine methyltransferase(SETD1B)	Homo sapiens
234023_s_at	centromere protein J(CENPJ)	Homo sapiens
220885_s_at	centromere protein J(CENPJ)	Homo sapiens
223513_at	centromere protein J(CENPJ)	Homo sapiens
1562418_at	uncharacterized LOC105372762(LOC105372762)	Homo sapiens
202623_at	E2F associated phosphoprotein(EAPP)	Homo sapiens
212380_at	cap methyltransferase 1(CMTR1)	Homo sapiens
208959_s_at	endoplasmic reticulum protein 44(ERP44)	Homo sapiens
208957_at	endoplasmic reticulum protein 44(ERP44)	Homo sapiens
208958_at	endoplasmic reticulum protein 44(ERP44)	Homo sapiens
222118_at	centromere protein N(CENPN)	Homo sapiens
228559_at	centromere protein N(CENPN)	Homo sapiens
234811_at	centromere protein N(CENPN)	Homo sapiens
219555_s_at	centromere protein N(CENPN)	Homo sapiens
227379_at	membrane bound O-acyltransferase domain containing 1(MBOAT1)	Homo sapiens
1561396_at	EPH receptor A6(EPHA6)	Homo sapiens
233184_at	EPH receptor A6(EPHA6)	Homo sapiens
243163_at	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1(HECW1)	Homo sapiens
210331_at	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1(HECW1)	Homo sapiens
215584_at	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1(HECW1)	Homo sapiens
1568673_s_at	ELL associated factor 2(EAF2)	Homo sapiens
219551_at	ELL associated factor 2(EAF2)	Homo sapiens
1568672_at	ELL associated factor 2(EAF2)	Homo sapiens
225273_at	WWC family member 3(WWC3)	Homo sapiens
219520_s_at	WWC family member 3(WWC3)	Homo sapiens
240275_at	armadillo repeat containing 3(ARMC3)	Homo sapiens
213120_at	bridge-like lipid transfer protein family member 3B(BLTP3B)	Homo sapiens
213118_at	bridge-like lipid transfer protein family member 3B(BLTP3B)	Homo sapiens
1554292_a_at	bridge-like lipid transfer protein family member 3B(BLTP3B)	Homo sapiens
1554291_at	bridge-like lipid transfer protein family member 3B(BLTP3B)	Homo sapiens
209307_at	switching B cell complex subunit SWAP70(SWAP70)	Homo sapiens
210369_at	switching B cell complex subunit SWAP70(SWAP70)	Homo sapiens
209306_s_at	switching B cell complex subunit SWAP70(SWAP70)	Homo sapiens
218870_at	Rho GTPase activating protein 15(ARHGAP15)	Homo sapiens
212844_at	ribosomal RNA processing 1B(RRP1B)	Homo sapiens
212846_at	ribosomal RNA processing 1B(RRP1B)	Homo sapiens
232680_at	HDGF like 1(HDGFL1)	Homo sapiens
221772_s_at	protein phosphatase 2 regulatory subunit Bdelta(PPP2R2D)	Homo sapiens
225066_at	protein phosphatase 2 regulatory subunit Bdelta(PPP2R2D)	Homo sapiens
1557370_s_at	MYC binding protein 2(MYCBP2)	Homo sapiens
201959_s_at	MYC binding protein 2(MYCBP2)	Homo sapiens
201960_s_at	MYC binding protein 2(MYCBP2)	Homo sapiens
1554057_at	ASH1L antisense RNA 1(ASH1L-AS1)	Homo sapiens
224575_at	BRICK1 subunit of SCAR/WAVE actin nucleating complex(BRK1)	Homo sapiens
224023_s_at	BRICK1 subunit of SCAR/WAVE actin nucleating complex(BRK1)	Homo sapiens
214231_s_at	von Willebrand factor A domain containing 8(VWA8)	Homo sapiens
212946_at	von Willebrand factor A domain containing 8(VWA8)	Homo sapiens
226295_at	integrin alpha FG-GAP repeat containing 2(ITFG2)	Homo sapiens
220590_at	integrin alpha FG-GAP repeat containing 2(ITFG2)	Homo sapiens
220589_s_at	integrin alpha FG-GAP repeat containing 2(ITFG2)	Homo sapiens
214148_at	integrin alpha FG-GAP repeat containing 2(ITFG2)	Homo sapiens
218597_s_at	CDGSH iron sulfur domain 1(CISD1)	Homo sapiens
1555055_at	AVL9 cell migration associated(AVL9)	Homo sapiens
244355_at	AVL9 cell migration associated(AVL9)	Homo sapiens
212475_at	AVL9 cell migration associated(AVL9)	Homo sapiens
212474_at	AVL9 cell migration associated(AVL9)	Homo sapiens
1563452_at	AVL9 cell migration associated(AVL9)	Homo sapiens
212471_at	AVL9 cell migration associated(AVL9)	Homo sapiens
218992_at	plasminogen receptor with a C-terminal lysine(PLGRKT)	Homo sapiens
214861_at	lysine demethylase 4C(KDM4C)	Homo sapiens
244385_at	lysine demethylase 4C(KDM4C)	Homo sapiens
1556493_a_at	lysine demethylase 4C(KDM4C)	Homo sapiens
209984_at	lysine demethylase 4C(KDM4C)	Homo sapiens
203737_s_at	PPARG related coactivator 1(PPRC1)	Homo sapiens
221706_s_at	unconventional SNARE in the ER 1(USE1)	Homo sapiens
219348_at	unconventional SNARE in the ER 1(USE1)	Homo sapiens
1564138_at	F-box and WD repeat domain containing 12(FBXW12)	Homo sapiens
215600_x_at	F-box and WD repeat domain containing 12(FBXW12)	Homo sapiens
218302_at	presenilin enhancer, gamma-secretase subunit(PSENEN)	Homo sapiens
1560617_at	MRAP antisense RNA 1(MRAP-AS1)	Homo sapiens
1562740_at	DNAJB8 antisense RNA 1(DNAJB8-AS1)	Homo sapiens
218099_at	testis expressed 2(TEX2)	Homo sapiens
1552663_a_at	ELKS/RAB6-interacting/CAST family member 1(ERC1)	Homo sapiens
1563947_a_at	ELKS/RAB6-interacting/CAST family member 1(ERC1)	Homo sapiens
235820_at	ELKS/RAB6-interacting/CAST family member 1(ERC1)	Homo sapiens
226049_at	ELKS/RAB6-interacting/CAST family member 1(ERC1)	Homo sapiens
215606_s_at	ELKS/RAB6-interacting/CAST family member 1(ERC1)	Homo sapiens
1555294_a_at	ELKS/RAB6-interacting/CAST family member 1(ERC1)	Homo sapiens
220703_at	IDI2 antisense RNA 1(IDI2-AS1)	Homo sapiens
231583_at	keratin 74(KRT74)	Homo sapiens
1553539_at	keratin 74(KRT74)	Homo sapiens
213929_at	exophilin 5(EXPH5)	Homo sapiens
215226_at	exophilin 5(EXPH5)	Homo sapiens
214734_at	exophilin 5(EXPH5)	Homo sapiens
201593_s_at	zinc finger CCCH-type containing 15(ZC3H15)	Homo sapiens
210709_at	zinc finger CCCH-type containing 15(ZC3H15)	Homo sapiens
201595_s_at	zinc finger CCCH-type containing 15(ZC3H15)	Homo sapiens
227102_at	tripartite motif containing 35(TRIM35)	Homo sapiens
1555907_at	AGAP2 antisense RNA 1(AGAP2-AS1)	Homo sapiens
213100_at	unc-5 netrin receptor B(UNC5B)	Homo sapiens
226899_at	unc-5 netrin receptor B(UNC5B)	Homo sapiens
41856_at	unc-5 netrin receptor B(UNC5B)	Homo sapiens
204565_at	acyl-CoA thioesterase 13(ACOT13)	Homo sapiens
229174_at	chromosome 3 open reading frame 38(C3orf38)	Homo sapiens
226524_at	chromosome 3 open reading frame 38(C3orf38)	Homo sapiens
212092_at	paternally expressed 10(PEG10)	Homo sapiens
212094_at	paternally expressed 10(PEG10)	Homo sapiens
233241_at	kizuna centrosomal protein(KIZ)	Homo sapiens
219961_s_at	kizuna centrosomal protein(KIZ)	Homo sapiens
228291_s_at	kizuna centrosomal protein(KIZ)	Homo sapiens
228290_at	kizuna centrosomal protein(KIZ)	Homo sapiens
214761_at	zinc finger protein 423(ZNF423)	Homo sapiens
226827_at	transmembrane protein 165(TMEM165)	Homo sapiens
222515_x_at	transmembrane protein 165(TMEM165)	Homo sapiens
226825_s_at	transmembrane protein 165(TMEM165)	Homo sapiens
218095_s_at	transmembrane protein 165(TMEM165)	Homo sapiens
230512_x_at	transmembrane protein 165(TMEM165)	Homo sapiens
230657_at	transmembrane protein 165(TMEM165)	Homo sapiens
227536_at	zinc finger CCCH-type containing 13(ZC3H13)	Homo sapiens
212402_at	zinc finger CCCH-type containing 13(ZC3H13)	Homo sapiens
209851_at	zinc finger CCCH-type containing 13(ZC3H13)	Homo sapiens
218332_at	brain expressed X-linked 1(BEX1)	Homo sapiens
215955_x_at	Rho GTPase activating protein 26(ARHGAP26)	Homo sapiens
205069_s_at	Rho GTPase activating protein 26(ARHGAP26)	Homo sapiens
205068_s_at	Rho GTPase activating protein 26(ARHGAP26)	Homo sapiens
226576_at	Rho GTPase activating protein 26(ARHGAP26)	Homo sapiens
222230_s_at	actin related protein 10(ACTR10)	Homo sapiens
214672_at	tubulin tyrosine ligase like 5(TTLL5)	Homo sapiens
215898_at	tubulin tyrosine ligase like 5(TTLL5)	Homo sapiens
208099_x_at	tubulin tyrosine ligase like 5(TTLL5)	Homo sapiens
1566101_at	tubulin tyrosine ligase like 5(TTLL5)	Homo sapiens
1566102_at	tubulin tyrosine ligase like 5(TTLL5)	Homo sapiens
210806_at	tubulin tyrosine ligase like 5(TTLL5)	Homo sapiens
210539_at	tubulin tyrosine ligase like 5(TTLL5)	Homo sapiens
218094_s_at	dysbindin domain containing 2(DBNDD2)	Homo sapiens
37831_at	signal induced proliferation associated 1 like 3(SIPA1L3)	Homo sapiens
236096_at	signal induced proliferation associated 1 like 3(SIPA1L3)	Homo sapiens
230564_at	signal induced proliferation associated 1 like 3(SIPA1L3)	Homo sapiens
213600_at	signal induced proliferation associated 1 like 3(SIPA1L3)	Homo sapiens
223087_at	ethylmalonyl-CoA decarboxylase 1(ECHDC1)	Homo sapiens
233124_s_at	ethylmalonyl-CoA decarboxylase 1(ECHDC1)	Homo sapiens
223088_x_at	ethylmalonyl-CoA decarboxylase 1(ECHDC1)	Homo sapiens
219974_x_at	ethylmalonyl-CoA decarboxylase 1(ECHDC1)	Homo sapiens
226968_at	kinesin family member 1B(KIF1B)	Homo sapiens
228657_at	kinesin family member 1B(KIF1B)	Homo sapiens
209234_at	kinesin family member 1B(KIF1B)	Homo sapiens
225878_at	kinesin family member 1B(KIF1B)	Homo sapiens
1554537_at	transmembrane protein 126B(TMEM126B)	Homo sapiens
221622_s_at	transmembrane protein 126B(TMEM126B)	Homo sapiens
237652_at	IQ motif and Sec7 domain ArfGEF 2(IQSEC2)	Homo sapiens
214819_at	IQ motif and Sec7 domain ArfGEF 2(IQSEC2)	Homo sapiens
229840_at	IQ motif and Sec7 domain ArfGEF 2(IQSEC2)	Homo sapiens
211706_s_at	cyclin dependent kinase 19(CDK19)	Homo sapiens
212897_at	cyclin dependent kinase 19(CDK19)	Homo sapiens
235226_at	cyclin dependent kinase 19(CDK19)	Homo sapiens
212899_at	cyclin dependent kinase 19(CDK19)	Homo sapiens
234060_at	sterile alpha and TIR motif containing 1(SARM1)	Homo sapiens
213257_at	sterile alpha and TIR motif containing 1(SARM1)	Homo sapiens
213259_s_at	sterile alpha and TIR motif containing 1(SARM1)	Homo sapiens
204181_s_at	zinc finger and BTB domain containing 43(ZBTB43)	Homo sapiens
231393_x_at	zinc finger and BTB domain containing 43(ZBTB43)	Homo sapiens
227991_x_at	zinc finger and BTB domain containing 43(ZBTB43)	Homo sapiens
204182_s_at	zinc finger and BTB domain containing 43(ZBTB43)	Homo sapiens
204180_s_at	zinc finger and BTB domain containing 43(ZBTB43)	Homo sapiens
210905_x_at	POU class 5 homeobox 1 pseudogene 4(POU5F1P4)	Homo sapiens
220100_at	solute carrier family 22 member 11(SLC22A11)	Homo sapiens
215112_x_at	MCF.2 cell line derived transforming sequence-like 2(MCF2L2)	Homo sapiens
223909_s_at	histone deacetylase 8(HDAC8)	Homo sapiens
223345_at	histone deacetylase 8(HDAC8)	Homo sapiens
223908_at	histone deacetylase 8(HDAC8)	Homo sapiens
230377_s_at	TBC1 domain family member 2B(TBC1D2B)	Homo sapiens
215640_at	TBC1 domain family member 2B(TBC1D2B)	Homo sapiens
212796_s_at	TBC1 domain family member 2B(TBC1D2B)	Homo sapiens
1555786_s_at	long intergenic non-protein coding RNA 520(LINC00520)	Homo sapiens
218554_s_at	ASH1 like histone lysine methyltransferase(ASH1L)	Homo sapiens
226447_at	ASH1 like histone lysine methyltransferase(ASH1L)	Homo sapiens
222667_s_at	ASH1 like histone lysine methyltransferase(ASH1L)	Homo sapiens
219148_at	PDZ binding kinase(PBK)	Homo sapiens
1565910_at	follistatin like 4(FSTL4)	Homo sapiens
1564511_a_at	follistatin like 4(FSTL4)	Homo sapiens
214859_at	follistatin like 4(FSTL4)	Homo sapiens
238214_at	leucine rich repeat containing 69(LRRC69)	Homo sapiens
1563970_at	mitochondrial ribosomal protein S27(MRPS27)	Homo sapiens
212145_at	mitochondrial ribosomal protein S27(MRPS27)	Homo sapiens
213280_at	RAP1 GTPase activating protein 2(RAP1GAP2)	Homo sapiens
240701_at	gasdermin B(GSDMB)	Homo sapiens
215659_at	gasdermin B(GSDMB)	Homo sapiens
219233_s_at	gasdermin B(GSDMB)	Homo sapiens
214788_x_at	dendrin(DDN)	Homo sapiens
212526_at	spartin(SPART)	Homo sapiens
230775_s_at	spartin(SPART)	Homo sapiens
236600_at	spartin(SPART)	Homo sapiens
216965_x_at	spartin(SPART)	Homo sapiens
238123_at	gamma-aminobutyric acid type A receptor subunit theta(GABRQ)	Homo sapiens
220886_at	gamma-aminobutyric acid type A receptor subunit theta(GABRQ)	Homo sapiens
238468_at	trinucleotide repeat containing adaptor 6B(TNRC6B)	Homo sapiens
213254_at	trinucleotide repeat containing adaptor 6B(TNRC6B)	Homo sapiens
240044_x_at	trinucleotide repeat containing adaptor 6B(TNRC6B)	Homo sapiens
229036_at	trinucleotide repeat containing adaptor 6B(TNRC6B)	Homo sapiens
228998_at	trinucleotide repeat containing adaptor 6B(TNRC6B)	Homo sapiens
230779_at	trinucleotide repeat containing adaptor 6B(TNRC6B)	Homo sapiens
1558142_at	trinucleotide repeat containing adaptor 6B(TNRC6B)	Homo sapiens
236392_at	cullin 9(CUL9)	Homo sapiens
213204_at	cullin 9(CUL9)	Homo sapiens
214799_at	neurofascin(NFASC)	Homo sapiens
213438_at	neurofascin(NFASC)	Homo sapiens
243645_at	neurofascin(NFASC)	Homo sapiens
230242_at	neurofascin(NFASC)	Homo sapiens
213304_at	TOG array regulator of axonemal microtubules 1(TOGARAM1)	Homo sapiens
201760_s_at	WD repeat and SOCS box containing 2(WSB2)	Homo sapiens
1565937_a_at	LIM domain only 3(LMO3)	Homo sapiens
1565936_a_at	LIM domain only 3(LMO3)	Homo sapiens
231348_s_at	LIM domain only 3(LMO3)	Homo sapiens
204424_s_at	LIM domain only 3(LMO3)	Homo sapiens
210284_s_at	TGF-beta activated kinase 1 (MAP3K7) binding protein 2(TAB2)	Homo sapiens
212184_s_at	TGF-beta activated kinase 1 (MAP3K7) binding protein 2(TAB2)	Homo sapiens
1561300_at	TGF-beta activated kinase 1 (MAP3K7) binding protein 2(TAB2)	Homo sapiens
212966_at	HIC ZBTB transcriptional repressor 2(HIC2)	Homo sapiens
212964_at	HIC ZBTB transcriptional repressor 2(HIC2)	Homo sapiens
1559600_at	HIC ZBTB transcriptional repressor 2(HIC2)	Homo sapiens
216911_s_at	HIC ZBTB transcriptional repressor 2(HIC2)	Homo sapiens
212965_at	HIC ZBTB transcriptional repressor 2(HIC2)	Homo sapiens
236228_at	uncharacterized LOC100130744(LOC100130744)	Homo sapiens
237913_at	uncharacterized LOC105372695(LOC105372695)	Homo sapiens
1558620_at	zinc finger protein 621(ZNF621)	Homo sapiens
230164_at	zinc finger protein 621(ZNF621)	Homo sapiens
241499_at	zinc finger protein 621(ZNF621)	Homo sapiens
1557208_at	PROSER2 antisense RNA 1(PROSER2-AS1)	Homo sapiens
